,lat,lon
1561,53.46310955,-2.291386485054536
1562,42.1180815,-88.0961865
1563,,
1565,53.4794892,-2.2451148
1566,3.1516964,101.6942371
1567,0.3177137,32.5813539
1569,53.4794892,-2.2451148
1571,54.7023545,-3.2765753
1572,6.4550575,3.3941795
1573,51.627422,-0.7484153
1575,5.4109042,100.3243038
1576,-24.3828605,26.1489495
1577,34.2331373,-102.4107493
1578,39.6262264,19.9036023
1579,53.4877463,-2.2891921
1580,4.7676576,7.0188527
1581,54.7023545,-3.2765753
1583,45.709097,-68.8590201
1584,0.3177137,32.5813539
1585,,
1587,29.3781366,-98.7410598
1588,,
1589,-28.8775,31.9030556
1590,50.87489555,6.05938669638836
1592,52.4081812,-1.510477
1593,,
1594,12.9670013,77.6824507
1597,-29.116395,26.215496
1598,0.3177137,32.5813539
1599,53.4794892,-2.2451148
1600,3.1516964,101.6942371
1602,54.7023545,-3.2765753
1604,10.7970017,76.64422068549705
1605,-20.2759451,57.5703566
1606,-1.30325275,36.82636768555869
1608,19.0785451,72.878176
1609,-1.30325275,36.82636768555869
1610,6.3233504,5.6127623
1612,45.4690945,-73.6189681
1615,52.5310214,-1.2649062
1617,-29.861825,31.009909
1619,53.4731462,-2.2985466
1620,30.72984395,76.78414567016054
1621,5.5571096,-0.2012376
1622,32.7762719,-96.7968559
1626,22.3511148,78.6677428
1628,39.55048685,-76.2680587938172
1630,28.6138954,77.2090057
1631,-26.205,28.049722
1632,53.3899497,-2.5943178
1633,17.7436377,-64.7027037
1635,-26.205,28.049722
1636,,
1637,55.9750687,-3.1672691
1639,,
1640,43.6858146,-79.7599337
1641,,
1642,-21.16636,27.502515
1643,1.5242266,103.8226642
1644,,
1645,22.3511148,78.6677428
1647,40.7127281,-74.0060152
1649,23.2584857,77.401989
1651,-1.30325275,36.82636768555869
1654,9.6000359,7.9999721
1655,1.4419683,38.4313975
1657,10.33104495,76.21497041861484
1658,19.0785451,72.878176
1660,40.7896239,-73.9598939
1662,-2.4833826,117.8902853
1664,5.8101532,0.0995242
1665,22.3511148,78.6677428
1666,4.5693754,102.2656823
1667,19.0785451,72.878176
1668,,
1669,39.7837304,-100.445882
1670,22.3511148,78.6677428
1671,,
1672,,
1673,6.6985605,-1.6233086
1674,,
1675,19.0785451,72.878176
1676,39.7837304,-100.445882
1677,19.0785451,72.878176
1678,53.4794892,-2.2451148
1680,18.1850507,-77.3947693
1681,38.0464066,-84.4970393
1683,40.7395087,-79.1053129
1684,-6.1753942,106.827183
1685,22.3511148,78.6677428
1687,22.1899448,113.5380454
1688,1.4419683,38.4313975
1689,,
1690,,
1691,5.5255975,-0.700131
1692,,
1693,-18.4554963,29.7468414
1695,1.3708011,103.89254433997463
1696,31.81676015,77.34932051968858
1697,-7.1280388,52.7448393
1698,53.4794892,-2.2451148
1700,0.3177137,32.5813539
1701,-26.205,28.049722
1703,-37.8142176,144.9631608
1705,,
1706,34.7465071,-92.2896267
1707,,
1708,27.549511,90.5119273
1709,,
1710,19.2716301,73.23586552517415
1712,54.7023545,-3.2765753
1713,,
1714,43.1065603,-79.0639039
1715,-7.3162377,110.1754504
1716,-26.205,28.049722
1717,27.708317,85.3205817
1718,-24.7761086,134.755
1720,28.42826235,77.00270014657752
1721,51.4020243,-1.3242212
1722,35.000074,104.999927
1723,53.6308766,-1.6365065
1724,39.7837304,-100.445882
1725,-37.8142176,144.9631608
1728,43.6534817,-79.3839347
1729,38.6319657,-90.2428756
1730,-24.7761086,134.755
1732,-3.5186763,102.5359834
1733,-2.4833826,117.8902853
1734,22.3511148,78.6677428
1735,19.0785451,72.878176
1736,,
1737,36.5748441,139.2394179
1738,13.7524938,100.4935089
1740,19.0785451,72.878176
1742,4.9795999,8.3373597
1743,22.3511148,78.6677428
1744,10.7466905,-61.0840075
1745,6.4550575,3.3941795
1746,,
1749,,
1751,22.3700604,114.11999
1755,51.897077,-8.4654674
1756,9.6000359,7.9999721
1759,23.7644025,90.389015
1760,27.7741587,-82.6344214
1761,53.4794892,-2.2451148
1764,50.000678,-86.000977
1765,28.5421109,-81.3790304
1767,51.5073219,-0.1276474
1768,54.7023545,-3.2765753
1769,-33.8698439,151.2082848
1770,52.5310214,-1.2649062
1771,2.9948437,101.7896595
1772,43.6211955,-84.6824346
1775,38.7077507,-9.1365919
1778,53.4794892,-2.2451148
1779,37.9839412,23.7283052
1780,51.5073219,-0.1276474
1785,53.46310955,-2.291386485054536
1786,53.5488027,9.9611024
1787,26.1551249,50.5344606
1788,53.4794892,-2.2451148
1789,40.7127281,-74.0060152
1790,,
1791,49.8955367,-97.1384584
1792,,
1793,52.5310214,-1.2649062
1794,52.5310214,-1.2649062
1795,52.5310214,-1.2649062
1796,,
1797,36.1026066,-115.1678089
1798,51.1638175,10.4478313
1801,53.46310955,-2.291386485054536
1802,9.6000359,7.9999721
1803,18.4357733,-69.9699468
1804,54.7023545,-3.2765753
1807,-37.8281771,144.6515198
1808,-24.7761086,134.755
1809,53.5782863,-2.4300367
1810,,
1811,52.90009785,-1.4898810745448583
1812,38.5018845,-109.53328484410244
1813,,
1815,45.3790837,-75.654134
1816,8.0300284,-1.0800271
1817,53.4794892,-2.2451148
1819,9.6000359,7.9999721
1822,17.360589,78.4740613
1823,53.4794892,-2.2451148
1824,54.7023545,-3.2765753
1827,52.23750365,-8.492757949220813
1828,3.5896654,98.6738261
1829,30.3308401,71.247499
1830,53.75449375,-2.4938954821602923
1831,52.5310214,-1.2649062
1833,52.5310214,-1.2649062
1835,53.4794892,-2.2451148
1839,53.4071991,-2.99168
1841,-32.99967115,27.898059250671544
1842,52.4767117,6.061913261141655
1844,52.5310214,-1.2649062
1845,51.5073219,-0.1276474
1846,37.3361663,-121.890591
1847,56.7861112,-4.1140518
1848,54.7023545,-3.2765753
1849,9.6000359,7.9999721
1851,53.4794892,-2.2451148
1853,39.7837304,-100.445882
1854,53.4794892,-2.2451148
1855,24.88779565,55.16879571237121
1856,8.890831,76.6083641
1859,6.4550575,3.3941795
1860,49.2608724,-123.113952
1861,6.4550575,3.3941795
1862,54.9738474,-1.6131572
1864,53.7944229,-1.7519186
1866,6.4550575,3.3941795
1867,55.25,-2.000559
1869,54.7023545,-3.2765753
1871,54.7023545,-3.2765753
1872,34.2331373,-102.4107493
1873,9.0643305,7.4892974
1875,0.3177137,32.5813539
1876,52.5310214,-1.2649062
1877,54.5992486,-7.3029907
1878,52.9212617,-1.4761491
1879,53.5227681,-1.1335312
1880,,
1881,,
1882,9.6000359,7.9999721
1883,,
1884,53.50652485,-2.3374401422576687
1885,53.4794892,-2.2451148
1886,53.4794892,-2.2451148
1887,-22.5776104,17.0772739
1889,,
1890,32.7579739,-97.0669292
1891,,
1892,,
1894,-26.205,28.049722
1896,,
1899,54.7023545,-3.2765753
1902,52.9099782,-6.8401423850938805
1904,53.4794892,-2.2451148
1905,25.07428235,55.18853865430702
1906,51.456659,-0.9696512
1907,,
1908,53.4071991,-2.99168
1909,-1.9646631,30.0644358
1910,54.596391,-5.9301829
1914,53.71698355,-6.376937127127516
1916,,
1917,51.77046785,0.4646697741230038
1918,28.0712597,-16.7258287
1919,-13.131866,28.4175195
1920,51.5073219,-0.1276474
1921,51.5073219,-0.1276474
1922,51.4998403,-0.1520802537111989
1923,53.90628485,-6.532050201271116
1925,52.5310214,-1.2649062
1926,53.5125033,-2.4682058
1927,42.2713945,-89.093966
1931,53.445428,-2.3223051
1932,28.5421109,-81.3790304
1937,53.4794892,-2.2451148
1938,,
1939,51.5073219,-0.1276474
1940,59.3549795,10.28204911087724
1943,6.5536094,7.4143061
1945,53.5120412,-2.2434612
1947,37.7790262,-122.419906
1948,,
1949,9.6000359,7.9999721
1950,-1.30325275,36.82636768555869
1951,5.5273061,6.1784167
1953,52.865196,-7.9794599
1957,61.0666922,-107.991707
1959,43.6534817,-79.3839347
1961,-26.205,28.049722
1963,-1.24139975,36.784112734047056
1966,53.4794892,-2.2451148
1967,53.4794892,-2.2451148
1968,54.666667,-1.75
1969,-39.6908377,-72.6126563
1971,40.7395087,-79.1053129
1972,-29.861825,31.009909
1973,,
1974,,
1976,,
1977,5.8101532,0.0995242
1978,49.2608724,-123.113952
1979,,
1980,53.5227681,-1.1335312
1981,5.5273061,6.1784167
1982,,
1983,37.9839412,23.7283052
1986,44.9391565,-123.033121
1987,27.7920407,-97.3962758
1988,-0.2802724,36.0712048
1989,43.7283874,-79.34914879325001
1990,9.6000359,7.9999721
1991,52.5310214,-1.2649062
1992,,
1995,52.5847624,-2.0534738
1996,49.3515502,-123.2167474
1997,,
1998,,
1999,-28.28386905,153.52485783152895
2000,6.4550575,3.3941795
2001,,
2003,53.4794892,-2.2451148
2005,52.8678344,-0.2402079
2006,53.4794892,-2.2451148
2007,22.3511148,78.6677428
2008,33.2000368,-117.2425355
2009,,
2013,,
2014,7.5554942,80.7137847
2015,28.4128851,77.0498362
2016,,
2017,53.4794892,-2.2451148
2019,6.4550575,3.3941795
2020,25.6242618,42.3528328
2021,53.3498006,-6.2602964
2022,6.4550575,3.3941795
2024,54.3990651,-5.6505384
2026,51.5073219,-0.1276474
2027,9.156225,92.8215167
2028,52.5310214,-1.2649062
2029,52.9534193,-1.1496461
2030,,
2031,43.411391,-106.280075
2033,5.8101532,0.0995242
2034,28.6882438,77.1212148
2035,53.4794892,-2.2451148
2036,5.534454,-0.700763
2037,52.5847651,-2.127567
2041,8.6400349,-11.8400269
2044,36.7014631,-118.755997
2045,42.3554334,-71.060511
2046,53.4794892,-2.2451148
2047,52.23433665,-0.9028072768185827
2048,52.5310214,-1.2649062
2049,54.7023545,-3.2765753
2053,33.7939953,-84.6604899
2055,34.2331373,-102.4107493
2056,,
2058,37.35089885,-121.82751555
2062,6.4550575,3.3941795
2067,35.549399,140.2647303
2070,27.2525998,86.671523179221
2071,63.216819400000006,7.545258996501891
2074,-1.30325275,36.82636768555869
2076,53.4877463,-2.2891921
2078,52.95814675,-6.381970708677661
2079,19.0785451,72.878176
2082,,
2083,39.7392364,-104.984862
2084,11.1319631,76.2863334
2085,52.2928116,-3.73893
2086,29.5517223,-95.0985272
2087,,
2088,21.4706422,83.98368580351055
2089,-4.05052,39.667169
2090,47.6571934,-117.42351
2094,52.865196,-7.9794599
2095,43.6534817,-79.3839347
2096,41.8755616,-87.6244212
2098,52.2928116,-3.73893
2102,51.5073219,-0.1276474
2104,34.2331373,-102.4107493
2105,-6.8691543,39.2608163
2106,,
2108,51.5073219,-0.1276474
2110,52.5847949,-1.9822687
2111,6.6723232,-1.6410715780016325
2112,55.1270903,-1.5099726
2113,,
2114,-1.474564,36.95907
2117,-27.4689682,153.0234991
2119,54.5859836,-6.9591554
2121,,
2124,52.865196,-7.9794599
2127,48.8588897,2.3200410217200766
2128,53.4794892,-2.2451148
2129,,
2130,43.6534817,-79.3839347
2131,6.4550575,3.3941795
2132,52.865196,-7.9794599
2133,34.9823018,33.1451285
2134,-34.9281805,138.5999312
2135,57.4790124,-4.225739
2138,17.360589,78.4740613
2139,53.4877463,-2.2891921
2140,-13.2687204,33.9301963
2141,-3.3696504,36.6944119
2142,52.5310214,-1.2649062
2144,22.3511148,78.6677428
2145,52.1363806,-0.4675041
2146,-36.852095,174.7631803
2147,53.4794892,-2.2451148
2148,43.6858146,-79.7599337
2151,6.960172,3.606745
2152,6.4550575,3.3941795
2153,54.5859836,-6.9591554
2154,53.4794892,-2.2451148
2156,24.578721,73.6862571
2157,28.6138954,77.2090057
2158,,
2159,51.5073219,-0.1276474
2160,43.6534817,-79.3839347
2161,,
2162,52.5310214,-1.2649062
2163,54.9738474,-1.6131572
2165,,
2167,,
2168,53.4794892,-2.2451148
2169,53.4794892,-2.2451148
2171,51.5073219,-0.1276474
2172,53.46310955,-2.291386485054536
2173,53.4794892,-2.2451148
2175,19.2083801,72.842227
2176,,
2177,52.2609997,-7.1119081
2178,5.6596441,-0.0096592
2179,-33.928992,18.417396
2180,51.5073219,-0.1276474
2181,51.5048954,-0.0190006
2182,,
2183,50.3712659,-4.1425658
2184,-33.928992,18.417396
2185,22.3511148,78.6677428
2186,40.8088861,-96.7077751
2187,52.6519973,-0.4804579
2189,49.8879177,-119.495902
2190,50.1552197,-5.0688262
2191,63.2467777,25.9209164
2192,63.366783,24.9708779
2194,15.3004543,74.0855134
2196,,
2197,34.2331373,-102.4107493
2198,,
2199,52.2928116,-3.73893
2200,52.1911849,-2.2206585
2202,9.0643305,7.4892974
2203,9.6000359,7.9999721
2204,54.7618912,-1.3321519
2205,,
2206,18.9068356,75.6741579
2208,22.3511148,78.6677428
2209,50.062905,-122.991241
2210,,
2211,53.4794892,-2.2451148
2212,52.5310214,-1.2649062
2213,25.6242618,42.3528328
2214,1.4419683,38.4313975
2217,,
2218,,
2219,52.707755,-2.7540658
2220,41.0091982,28.9662187
2221,39.9526127,-74.9923915
2223,51.5073219,-0.1276474
2225,-0.0523244999999999,32.7262557476065
2226,-15.4164124,28.2824793
2227,47.3900474,0.6889268
2228,45.5031824,-73.5698065
2229,31.5656822,74.3141829
2230,14.3601126,100.5772104
2231,9.6000359,7.9999721
2233,-29.116395,26.215496
2235,45.5228939,-122.989827
2236,43.6534817,-79.3839347
2238,28.6138954,77.2090057
2239,28.6138954,77.2090057
2241,26.1551249,50.5344606
2242,7.510068,9.6135127
2244,53.4794892,-2.2451148
2245,9.6000359,7.9999721
2247,53.4794892,-2.2451148
2249,52.5310214,-1.2649062
2251,53.8197811,-2.60084433525398
2252,,
2256,49.2843882,-123.110715
2257,0.3177137,32.5813539
2263,52.5310214,-1.2649062
2264,53.4794892,-2.2451148
2267,53.3498006,-6.2602964
2269,24.56246365,93.8012483746545
2270,55.98214625,-3.1773091732322944
2271,52.5310214,-1.2649062
2273,55.7556118,-4.6783476
2274,51.5133984,-0.1581938
2276,,
2277,-30.0324999,-51.2303767
2278,,
2280,37.15311785,-8.74187057134668
2282,5.8101532,0.0995242
2284,29.1871986,-82.1400923
2285,6.4550575,3.3941795
2286,,
2287,52.6362,-1.1331969
2288,27.7330992,93.9831288
2292,38.8950368,-77.0365427
2293,52.5310214,-1.2649062
2294,-4.05052,39.667169
2295,39.7683331,-86.1583502
2300,53.4071991,-2.99168
2302,40.9965446,15.1405690365004
2303,25.07428235,55.18853865430702
2304,53.4794892,-2.2451148
2305,53.9590555,-1.0815361
2307,33.4717732,-86.8008228
2308,-2.6361744,-79.0212679
2309,43.7941544,-79.5268023
2311,,
2312,52.5310214,-1.2649062
2316,,
2318,,
2319,,
2320,13.0836939,80.270186
2322,53.4794892,-2.2451148
2323,11.5024338,17.7578122
2325,-26.205,28.049722
2326,6.4550575,3.3941795
2328,22.5414185,88.35769124388872
2329,,
2333,-2.4833826,117.8902853
2335,,
2336,12.9767936,77.590082
2337,37.35089885,-121.82751555
2338,0.4957104,34.801548861634615
2339,52.6362,-1.1331969
2340,-26.205,28.049722
2342,4.43917,-75.2113267
2343,9.0643305,7.4892974
2344,,
2345,53.7332078,-2.7225767
2346,52.2928116,-3.73893
2347,,
2349,9.6000359,7.9999721
2350,,
2351,25.07428235,55.18853865430702
2352,-26.138831,28.425029
2353,,
2354,51.65309,-0.2002261
2356,9.0643305,7.4892974
2357,18.4357733,-69.9699468
2358,40.1303822,-75.5149128
2359,-1.30325275,36.82636768555869
2360,53.4794892,-2.2451148
2361,55.8422663,-4.2849973
2362,53.7229229,-1.8604874
2363,-1.30325275,36.82636768555869
2365,6.4550575,3.3941795
2367,53.4794892,-2.2451148
2372,52.5847651,-2.127567
2373,9.6519332,11.8176813
2375,1.5333554,32.2166578
2382,-17.831773,31.045686
2383,-26.205,28.049722
2384,40.7526022,-73.9675407
2386,8.4963657,4.5480484
2387,,
2389,16.3471243,47.8915271
2393,53.4794892,-2.2451148
2394,26.4691,74.639
2395,29.6196787,-95.6349463
2397,,
2398,54.5859836,-6.9591554
2399,21.732326,76.5174268
2400,9.6000359,7.9999721
2401,40.2109404,-75.2782317
2403,37.5666791,126.9782914
2406,-20.2759451,57.5703566
2407,29.6089362,81.5770304357865
2408,53.4794892,-2.2451148
2409,19.0785451,72.878176
2410,,
2411,23.61515,58.5912467
2413,29.342592,47.671472
2414,-30.8112961,30.4048562
2415,17.360589,78.4740613
2416,37.35089885,-121.82751555
2420,51.5073219,-0.1276474
2421,53.7319849,-7.695351399013169
2423,41.0006005,-85.768597
2426,9.6000359,7.9999721
2427,52.5310214,-1.2649062
2428,9.6000359,7.9999721
2429,34.0536909,-118.242766
2430,5.5571096,-0.2012376
2431,,
2434,-2.5196915,32.9014417
2435,51.5073219,-0.1276474
2437,23.7644025,90.389015
2442,50.79683685,-2.34473226124306
2443,53.3219624,-6.3942689
2444,34.2331373,-102.4107493
2445,,
2447,,
2448,22.5414185,88.35769124388872
2450,39.7837304,-100.445882
2451,53.4794892,-2.2451148
2452,,
2453,22.5414185,88.35769124388872
2454,53.4794892,-2.2451148
2456,4.5693754,102.2656823
2457,0.32335145,32.57869347849312
2458,,
2459,52.4081812,-1.510477
2460,51.0460954,-114.065465
2461,,
2463,51.9251352,-10.006083962873474
2464,0.0611715,32.4698564
2465,10.8785062,76.3105926
2467,6.4550575,3.3941795
2469,51.6195955,-3.9459248
2470,50.7241405,-3.6607788161410735
2472,53.8611703,-2.5650887919475496
2474,,
2475,-1.30325275,36.82636768555869
2476,53.4794892,-2.2451148
2477,,
2478,,
2479,,
2480,9.0643305,7.4892974
2482,53.3779814,-6.5905148
2485,51.5073219,-0.1276474
2486,36.1150858,-115.173414
2487,18.521428,73.8544541
2489,54.9987414,-1.4321848
2492,-2.4833826,117.8902853
2493,54.5859836,-6.9591554
2494,53.4794892,-2.2451148
2496,19.0785451,72.878176
2498,19.0785451,72.878176
2499,59.9427686,10.6531575
2500,,
2501,,
2502,52.4796992,-1.9026911
2506,-26.229444,28.180556
2508,53.3829928,-6.205268
2511,53.4071991,-2.99168
2512,22.3511148,78.6677428
2515,54.7023545,-3.2765753
2516,53.4794892,-2.2451148
2517,53.4643526,-1.9701694
2518,51.0804057,-4.0600467
2519,52.5310214,-1.2649062
2521,54.7023545,-3.2765753
2522,19.0785451,72.878176
2523,52.1878147,0.9973428
2524,53.46310955,-2.291386485054536
2526,50.8115402,-0.3699697
2527,54.7023545,-3.2765753
2530,42.9143286,71.3933391
2532,56.3333331,-3.0000001
2533,4.7676576,7.0188527
2535,-25.7459277,28.1879101
2537,40.2425623,-82.8590673
2541,22.3511148,78.6677428
2544,50.8115402,-0.3699697
2546,34.2331373,-102.4107493
2547,53.0721699,-1.3036427
2550,,
2553,,
2554,53.4794892,-2.2451148
2555,-28.8166236,24.991639
2556,43.6534817,-79.3839347
2557,53.3868998,-6.3775408
2559,19.0785451,72.878176
2561,19.0785451,72.878176
2562,54.7023545,-3.2765753
2564,42.6384261,12.674297
2565,7.3505747,8.7772877
2566,57.2053788,-3.0793008
2568,53.4794892,-2.2451148
2569,-33.9224048,18.4157172
2570,22.3511148,78.6677428
2571,39.6262264,19.9036023
2572,54.9738474,-1.6131572
2573,22.3511148,78.6677428
2574,28.6138954,77.2090057
2576,53.3498006,-6.2602964
2578,52.5310214,-1.2649062
2579,53.4310417,-1.355187
2581,53.9590555,-1.0815361
2582,51.897077,-8.4654674
2583,50.8553888,0.5824703
2584,53.7974185,-1.5437941
2585,51.897077,-8.4654674
2586,53.4794892,-2.2451148
2587,-1.30325275,36.82636768555869
2588,25.07428235,55.18853865430702
2589,34.6745173,135.5003566
2590,,
2592,13.1040884,77.5706223
2593,22.5414185,88.35769124388872
2595,-17.831773,31.045686
2599,-29.6,30.3788889
2600,-33.928992,18.417396
2603,-28.8166236,24.991639
2605,54.1936805,-4.5591148
2607,-2.4833826,117.8902853
2609,6.9788582,3.4389293
2610,53.4794892,-2.2451148
2611,,
2614,34.0536909,-118.242766
2616,,
2619,55.9533456,-3.1883749
2620,48.2329839,16.353643
2623,,
2625,42.6384261,12.674297
2627,-6.8160837,39.2803583
2628,41.4899827,-71.3137707
2630,52.865196,-7.9794599
2632,,
2633,33.0495713,-90.5734261
2634,4.5693754,102.2656823
2638,-25.7459277,28.1879101
2639,31.0,72.0
2640,51.5073219,-0.1276474
2641,,
2642,37.1232245,-78.4927721
2643,52.5050033,-1.964396123331272
2644,51.880015400000005,-5.2672395499999975
2648,39.7837304,-100.445882
2651,52.4492074,-2.0514646
2652,50.0793725,-123.0319279
2653,-6.8160837,39.2803583
2654,1.357107,103.8194992
2655,53.46310955,-2.291386485054536
2657,,
2661,13.0836939,80.270186
2662,52.5310214,-1.2649062
2665,22.68394485,91.78913897849154
2666,52.5310214,-1.2649062
2673,,
2674,-23.2335499,17.3231107
2677,42.674842,2.3218982
2680,54.7023545,-3.2765753
2683,40.7135078,-73.8283132
2684,61.0666922,-107.991707
2685,,
2686,9.0643305,7.4892974
2689,37.8546664,-122.2921365
2691,,
2692,,
2693,13.7524938,100.4935089
2698,6.4550575,3.3941795
2699,30.4507936,-91.1391153
2700,40.0757384,-74.4041622
2702,-29.861825,31.009909
2703,53.46246785,-2.2938827486798834
2704,,
2705,53.4794892,-2.2451148
2707,-6.3871814,106.8216147
2708,-5.1342962,119.4124282
2709,7.3384389,-2.3309226
2710,12.9767936,77.590082
2711,52.5310214,-1.2649062
2712,53.3421509,-2.7334941
2713,22.5414185,88.35769124388872
2714,39.943693800000005,-75.16822646871482
2716,53.3498006,-6.2602964
2717,51.5882332,-2.9974967
2718,51.9767243,-0.2305199
2719,26.88861455,-82.05687289851977
2721,53.5782863,-2.4300367
2722,28.2863989,-16.796011808910734
2723,51.8653705,-2.2458192
2724,6.100334,-0.2614572
2725,44.5990718,-72.5002608
2726,52.9534193,-1.1496461
2728,-26.2124639,28.2617471
2730,53.4794892,-2.2451148
2731,,
2733,,
2734,-14.5189121,27.5589884
2736,22.8015194,86.2029579
2738,,
2740,60.18660395,24.82766456716496
2741,,
2742,-28.8166236,24.991639
2743,,
2744,54.7023545,-3.2765753
2745,43.6534817,-79.3839347
2746,-26.205,28.049722
2747,52.5310214,-1.2649062
2749,7.3777462,3.8972497
2750,53.4877463,-2.2891921
2751,8.6400349,-11.8400269
2753,51.5073219,-0.1276474
2756,,
2758,44.5229555,-71.0753437464169
2760,8.0300284,-1.0800271
2761,18.521428,73.8544541
2762,22.3511148,78.6677428
2765,-24.6581357,25.9088474
2766,,
2769,8.0300284,-1.0800271
2770,37.6922361,-97.3375448
2772,50.67108245,-1.3328042802764226
2773,27.6662087,111.7487063
2775,,
2776,1.357107,103.8194992
2777,40.2930159,-79.4873204
2778,19.0785451,72.878176
2779,19.0785451,72.878176
2780,6.4550575,3.3941795
2781,,
2782,28.7705383,-97.7488884
2783,52.23433665,-0.9028072768185827
2786,53.4794892,-2.2451148
2787,41.5571178,-83.6279321
2788,,
2790,54.1930633,-2.9094791
